,MTU,Biomass[MW],FossilGas[MW],FossilHardcoal[MW],FossilOil[MW],FossilPeat[MW],HydroRun-of-riverandpoundage[MW],HydroWaterReservoir[MW],Nuclear[MW],Other[MW],Otherrenewable[MW],Solar[MW],Waste[MW],WindOffshore[MW],WindOnshore[MW]
4528,2018-07-08 17:00:00,802.0,867.0,703.0,14.0,367.0,1964.0,21221.0,9330.0,827.0,33.0,329.0,180.0,298.0,1439.0
4529,2018-07-08 18:00:00,801.0,872.0,712.0,16.0,356.0,2089.0,21086.0,9341.0,648.0,33.0,191.0,181.0,307.0,1449.0
4530,2018-07-08 19:00:00,793.0,885.0,783.0,19.0,357.0,2027.0,20892.0,9349.0,641.0,33.0,81.0,181.0,376.0,1444.0
4531,2018-07-08 20:00:00,821.0,920.0,775.0,16.0,354.0,1811.0,20039.0,9353.0,638.0,33.0,20.0,180.0,553.0,1548.0
4532,2018-07-08 21:00:00,834.0,896.0,759.0,14.0,359.0,1721.0,19883.0,9356.0,638.0,36.0,1.0,178.0,646.0,1842.0
4533,2018-07-08 22:00:00,765.0,856.0,699.0,14.0,361.0,1672.0,18684.0,9360.0,652.0,36.0,0.0,177.0,671.0,2353.0
4534,2018-07-08 23:00:00,782.0,817.0,596.0,13.0,320.0,1482.0,14228.0,9367.0,650.0,36.0,0.0,176.0,688.0,2856.0
4535,2018-07-09 00:00:00,992.0,1153.0,554.0,18.0,440.0,1588.0,16058.0,7039.0,703.0,28.0,0.0,144.0,665.0,3376.0
4536,2018-07-09 01:00:00,986.0,1139.0,547.0,20.0,413.0,1565.0,14570.0,7042.0,704.0,28.0,0.0,147.0,613.0,3437.0
4537,2018-07-09 02:00:00,991.0,1140.0,517.0,14.0,412.0,1540.0,14132.0,7044.0,704.0,28.0,0.0,143.0,568.0,3495.0
4538,2018-07-09 03:00:00,995.0,1175.0,538.0,18.0,412.0,1527.0,14103.0,7043.0,706.0,28.0,0.0,147.0,561.0,3361.0
4539,2018-07-09 04:00:00,995.0,1171.0,575.0,17.0,444.0,1562.0,14315.0,7044.0,712.0,28.0,0.0,145.0,536.0,3244.0
4540,2018-07-09 05:00:00,993.0,1157.0,653.0,16.0,473.0,1675.0,17044.0,7043.0,728.0,28.0,0.0,147.0,489.0,3184.0
4541,2018-07-09 06:00:00,987.0,1175.0,783.0,19.0,473.0,1963.0,22782.0,7040.0,799.0,28.0,2.0,150.0,457.0,3114.0
4542,2018-07-09 07:00:00,1007.0,1301.0,855.0,18.0,484.0,2492.0,25741.0,7038.0,810.0,26.0,18.0,150.0,461.0,3026.0
4543,2018-07-09 08:00:00,972.0,1352.0,902.0,43.0,482.0,2799.0,26328.0,7037.0,822.0,28.0,45.0,156.0,440.0,2862.0
4544,2018-07-09 09:00:00,956.0,1330.0,895.0,24.0,483.0,2876.0,26372.0,7038.0,798.0,28.0,76.0,153.0,426.0,2729.0
4545,2018-07-09 10:00:00,981.0,1336.0,871.0,19.0,476.0,2984.0,26395.0,7034.0,793.0,30.0,114.0,152.0,442.0,2691.0
4546,2018-07-09 11:00:00,980.0,1326.0,892.0,22.0,473.0,2778.0,26120.0,7032.0,801.0,30.0,138.0,150.0,463.0,2485.0
4547,2018-07-09 12:00:00,847.0,1275.0,847.0,15.0,475.0,2621.0,25588.0,7031.0,812.0,30.0,170.0,145.0,448.0,2398.0
4548,2018-07-09 13:00:00,861.0,1302.0,814.0,14.0,465.0,2496.0,23642.0,7030.0,808.0,30.0,195.0,157.0,433.0,2302.0
4549,2018-07-09 14:00:00,891.0,1295.0,728.0,12.0,452.0,2001.0,22589.0,7028.0,804.0,30.0,199.0,162.0,384.0,2294.0
4550,2018-07-09 15:00:00,899.0,1299.0,734.0,15.0,458.0,1907.0,22049.0,7026.0,803.0,30.0,202.0,163.0,436.0,2179.0
4551,2018-07-09 16:00:00,901.0,1270.0,723.0,13.0,446.0,1948.0,22630.0,7026.0,798.0,30.0,162.0,164.0,650.0,2252.0
4552,2018-07-09 17:00:00,812.0,1264.0,742.0,13.0,439.0,1961.0,23788.0,7023.0,786.0,30.0,105.0,162.0,643.0,2400.0
4553,2018-07-09 18:00:00,974.0,1265.0,810.0,23.0,447.0,2025.0,24551.0,7023.0,789.0,30.0,42.0,167.0,605.0,2690.0
4554,2018-07-09 19:00:00,981.0,1262.0,807.0,25.0,444.0,2100.0,24335.0,7024.0,793.0,30.0,8.0,167.0,651.0,2935.0
4555,2018-07-09 20:00:00,935.0,1234.0,756.0,16.0,440.0,1886.0,23629.0,7023.0,784.0,30.0,0.0,155.0,625.0,3118.0
4556,2018-07-09 21:00:00,921.0,1213.0,701.0,16.0,437.0,1747.0,21801.0,7024.0,727.0,30.0,0.0,156.0,819.0,3303.0
4557,2018-07-09 22:00:00,816.0,1149.0,525.0,13.0,430.0,1696.0,19400.0,7026.0,641.0,30.0,0.0,151.0,699.0,3527.0
4558,2018-07-09 23:00:00,821.0,988.0,337.0,13.0,405.0,1557.0,16291.0,7024.0,497.0,30.0,0.0,150.0,716.0,3530.0
4559,2018-07-10 00:00:00,998.0,1167.0,696.0,17.0,360.0,2436.0,17994.0,9301.0,839.0,17.0,0.0,198.0,598.0,2795.0
4560,2018-07-10 01:00:00,1133.0,1150.0,665.0,15.0,361.0,2347.0,16771.0,9300.0,841.0,17.0,0.0,198.0,489.0,2850.0
4561,2018-07-10 02:00:00,1114.0,1158.0,655.0,12.0,359.0,2332.0,15995.0,9300.0,855.0,17.0,0.0,195.0,687.0,3094.0
4562,2018-07-10 03:00:00,997.0,1145.0,650.0,12.0,363.0,2262.0,14681.0,9301.0,859.0,17.0,0.0,188.0,832.0,3277.0
4563,2018-07-10 04:00:00,990.0,1185.0,646.0,12.0,363.0,2223.0,14268.0,9295.0,865.0,17.0,0.0,186.0,873.0,3460.0
4564,2018-07-10 05:00:00,985.0,1107.0,657.0,14.0,367.0,2286.0,15330.0,9294.0,873.0,17.0,0.0,185.0,770.0,3497.0
4565,2018-07-10 06:00:00,1045.0,1129.0,658.0,13.0,381.0,2367.0,16880.0,9296.0,897.0,17.0,0.0,192.0,693.0,3495.0
4566,2018-07-10 07:00:00,1135.0,1166.0,713.0,17.0,399.0,2569.0,18724.0,9296.0,917.0,17.0,2.0,199.0,545.0,3420.0
4567,2018-07-10 08:00:00,1110.0,1177.0,759.0,17.0,420.0,2683.0,21804.0,9295.0,947.0,18.0,62.0,197.0,439.0,2945.0
4568,2018-07-10 09:00:00,1056.0,1174.0,992.0,16.0,421.0,2792.0,23859.0,9296.0,993.0,17.0,212.0,197.0,388.0,2372.0
4569,2018-07-10 10:00:00,1166.0,1172.0,1035.0,16.0,423.0,2883.0,24338.0,9297.0,1014.0,17.0,364.0,201.0,308.0,1951.0
4570,2018-07-10 11:00:00,1200.0,1181.0,1001.0,14.0,426.0,2895.0,24139.0,9296.0,1032.0,17.0,456.0,199.0,290.0,1723.0
4571,2018-07-10 12:00:00,1031.0,1200.0,917.0,13.0,440.0,2764.0,23799.0,9291.0,1029.0,17.0,449.0,199.0,225.0,1679.0
4572,2018-07-10 13:00:00,969.0,1194.0,827.0,13.0,448.0,2606.0,23036.0,9288.0,1001.0,18.0,403.0,200.0,188.0,1476.0
4573,2018-07-10 14:00:00,970.0,1198.0,765.0,13.0,455.0,2545.0,22779.0,9285.0,991.0,18.0,396.0,200.0,141.0,1423.0
4574,2018-07-10 15:00:00,965.0,1222.0,878.0,20.0,456.0,2672.0,22967.0,9286.0,986.0,18.0,301.0,201.0,97.0,1347.0
4575,2018-07-10 16:00:00,1052.0,1265.0,1073.0,23.0,450.0,2771.0,23408.0,9287.0,973.0,18.0,194.0,205.0,64.0,1249.0
4576,2018-07-10 17:00:00,1205.0,1341.0,1144.0,22.0,458.0,3014.0,24667.0,9286.0,979.0,18.0,62.0,207.0,30.0,1217.0
4577,2018-07-10 18:00:00,1341.0,1405.0,1253.0,24.0,472.0,3196.0,26002.0,9286.0,973.0,18.0,5.0,203.0,43.0,1455.0
4578,2018-07-10 19:00:00,1350.0,1394.0,1260.0,22.0,479.0,3165.0,25897.0,9285.0,998.0,18.0,0.0,202.0,93.0,1836.0
4579,2018-07-10 20:00:00,1322.0,1338.0,1270.0,20.0,480.0,3088.0,24532.0,9286.0,1048.0,18.0,0.0,203.0,176.0,2355.0
4580,2018-07-10 21:00:00,1111.0,1267.0,1225.0,19.0,452.0,2902.0,23403.0,9291.0,1049.0,18.0,0.0,205.0,239.0,2801.0
4581,2018-07-10 22:00:00,1178.0,1200.0,1055.0,17.0,424.0,2750.0,21562.0,9291.0,1054.0,18.0,0.0,201.0,318.0,3419.0
4582,2018-07-10 23:00:00,1096.0,1058.0,1006.0,14.0,396.0,2573.0,19821.0,9292.0,986.0,18.0,0.0,200.0,451.0,4097.0
4583,2018-07-11 00:00:00,1176.0,1031.0,999.0,15.0,442.0,2089.0,19053.0,9982.0,1031.0,29.0,0.0,176.0,141.0,1811.0
4584,2018-07-11 01:00:00,1115.0,1028.0,1014.0,13.0,425.0,1970.0,17909.0,9985.0,1033.0,29.0,0.0,178.0,174.0,1943.0
4585,2018-07-11 02:00:00,1132.0,1007.0,1063.0,14.0,425.0,1817.0,16714.0,9988.0,1043.0,29.0,0.0,179.0,247.0,2047.0
4586,2018-07-11 03:00:00,1127.0,995.0,997.0,13.0,422.0,1804.0,15685.0,9973.0,1035.0,29.0,0.0,178.0,294.0,2135.0
4587,2018-07-11 04:00:00,1118.0,1013.0,1022.0,14.0,449.0,1884.0,17126.0,9855.0,1024.0,29.0,0.0,178.0,335.0,2179.0
4588,2018-07-11 05:00:00,1091.0,1065.0,1270.0,17.0,495.0,2137.0,20085.0,9821.0,1035.0,29.0,0.0,180.0,365.0,2196.0
4589,2018-07-11 06:00:00,1124.0,1105.0,1293.0,15.0,566.0,2656.0,26534.0,9822.0,1070.0,29.0,0.0,178.0,400.0,2328.0
4590,2018-07-11 07:00:00,1245.0,1194.0,1688.0,15.0,583.0,2935.0,29221.0,9824.0,1097.0,29.0,1.0,176.0,433.0,2329.0
4591,2018-07-11 08:00:00,1241.0,1293.0,1751.0,20.0,595.0,3057.0,29392.0,9870.0,1093.0,29.0,23.0,178.0,399.0,2140.0
4592,2018-07-11 09:00:00,1196.0,1292.0,1675.0,18.0,589.0,3029.0,29244.0,10023.0,1074.0,29.0,67.0,176.0,416.0,2038.0
4593,2018-07-11 10:00:00,1256.0,1329.0,1565.0,34.0,586.0,3010.0,29089.0,10053.0,1071.0,29.0,108.0,186.0,361.0,1826.0
4594,2018-07-11 11:00:00,1232.0,1298.0,1587.0,34.0,582.0,3007.0,28869.0,10289.0,1074.0,29.0,135.0,188.0,329.0,1679.0
4595,2018-07-11 12:00:00,1296.0,1302.0,1730.0,32.0,576.0,3065.0,29115.0,10319.0,1047.0,29.0,144.0,187.0,278.0,1487.0
4596,2018-07-11 13:00:00,1328.0,1389.0,1908.0,38.0,578.0,2987.0,29455.0,10323.0,1056.0,29.0,111.0,188.0,248.0,1327.0
4597,2018-07-11 14:00:00,1349.0,1401.0,1801.0,28.0,564.0,3035.0,29838.0,10323.0,1046.0,29.0,65.0,184.0,271.0,1355.0
4598,2018-07-11 15:00:00,1411.0,1427.0,1818.0,33.0,563.0,3102.0,30314.0,10323.0,1042.0,29.0,23.0,186.0,303.0,1386.0
4599,2018-07-11 16:00:00,1563.0,1431.0,1911.0,31.0,561.0,3109.0,30264.0,10321.0,1083.0,29.0,2.0,186.0,296.0,1522.0
4600,2018-07-11 17:00:00,1550.0,1439.0,1963.0,31.0,554.0,3161.0,29989.0,10322.0,1079.0,29.0,0.0,186.0,266.0,1576.0
4601,2018-07-11 18:00:00,1402.0,1367.0,1878.0,27.0,550.0,3061.0,29676.0,10323.0,1154.0,29.0,0.0,182.0,230.0,1683.0
4602,2018-07-11 19:00:00,1404.0,1269.0,1787.0,19.0,546.0,3038.0,28938.0,10326.0,1137.0,29.0,0.0,181.0,251.0,1658.0
4603,2018-07-11 20:00:00,1335.0,1206.0,1586.0,15.0,540.0,2743.0,27619.0,10384.0,1142.0,29.0,0.0,181.0,255.0,1695.0
4604,2018-07-11 21:00:00,1285.0,1095.0,1223.0,15.0,530.0,2547.0,26436.0,10387.0,1357.0,29.0,0.0,185.0,227.0,1654.0
4605,2018-07-11 22:00:00,1238.0,1078.0,1245.0,14.0,522.0,2338.0,24000.0,10388.0,1898.0,29.0,0.0,185.0,225.0,1670.0
4606,2018-07-11 23:00:00,1258.0,1038.0,1249.0,16.0,515.0,2147.0,21514.0,10389.0,1947.0,29.0,0.0,182.0,240.0,1701.0
4607,2018-07-12 00:00:00,1291.0,1381.0,1296.0,29.0,467.0,1740.0,17587.0,11440.0,1886.0,38.0,0.0,188.0,960.0,4668.0
4608,2018-07-12 01:00:00,1361.0,1387.0,1401.0,22.0,431.0,1689.0,16131.0,11441.0,1910.0,38.0,0.0,190.0,901.0,4426.0
4609,2018-07-12 02:00:00,1288.0,1381.0,1482.0,24.0,432.0,1690.0,15635.0,11443.0,1831.0,38.0,0.0,192.0,793.0,4152.0
4610,2018-07-12 03:00:00,1288.0,1348.0,1685.0,16.0,431.0,1695.0,16103.0,11443.0,1813.0,38.0,0.0,189.0,689.0,3723.0
4611,2018-07-12 04:00:00,1307.0,1417.0,1823.0,17.0,445.0,1716.0,17130.0,11444.0,1781.0,38.0,0.0,188.0,702.0,3463.0
4612,2018-07-12 05:00:00,1321.0,1477.0,1726.0,21.0,471.0,1848.0,20520.0,11441.0,1759.0,38.0,0.0,191.0,588.0,3245.0
4613,2018-07-12 06:00:00,1410.0,1566.0,1904.0,19.0,513.0,2237.0,26630.0,11439.0,1772.0,38.0,0.0,203.0,531.0,3025.0
4614,2018-07-12 07:00:00,1601.0,1692.0,2337.0,23.0,516.0,2565.0,31257.0,11435.0,1761.0,39.0,0.0,225.0,385.0,2951.0
4615,2018-07-12 08:00:00,1630.0,1701.0,2089.0,32.0,519.0,2725.0,32744.0,11431.0,1793.0,40.0,1.0,225.0,356.0,2874.0
4616,2018-07-12 09:00:00,1514.0,1694.0,1924.0,32.0,515.0,2694.0,32652.0,11432.0,1821.0,40.0,2.0,228.0,298.0,2769.0
4617,2018-07-12 10:00:00,1558.0,1698.0,2003.0,31.0,519.0,2504.0,32394.0,11435.0,1822.0,40.0,2.0,223.0,369.0,2833.0
4618,2018-07-12 11:00:00,1573.0,1658.0,2051.0,33.0,523.0,2471.0,31251.0,11435.0,1748.0,42.0,2.0,217.0,541.0,3053.0
4619,2018-07-12 12:00:00,1604.0,1661.0,2290.0,29.0,546.0,2688.0,30652.0,11437.0,1707.0,42.0,2.0,201.0,593.0,3246.0
4620,2018-07-12 13:00:00,1522.0,1684.0,1995.0,31.0,546.0,2714.0,29554.0,11437.0,1708.0,40.0,13.0,190.0,679.0,3750.0
4621,2018-07-12 14:00:00,1540.0,1675.0,2030.0,33.0,546.0,2761.0,28787.0,11438.0,1711.0,40.0,5.0,189.0,876.0,4270.0
4622,2018-07-12 15:00:00,1545.0,1671.0,2100.0,29.0,547.0,2768.0,28523.0,11440.0,1706.0,40.0,1.0,189.0,997.0,4782.0
4623,2018-07-12 16:00:00,1530.0,1655.0,2117.0,31.0,535.0,2785.0,29003.0,11438.0,1735.0,40.0,0.0,187.0,1014.0,5210.0
4624,2018-07-12 17:00:00,1509.0,1615.0,2042.0,29.0,532.0,2669.0,28866.0,11439.0,1799.0,40.0,0.0,185.0,1018.0,5399.0
4625,2018-07-12 18:00:00,1501.0,1574.0,2091.0,29.0,526.0,2478.0,27789.0,11441.0,1810.0,40.0,0.0,184.0,1023.0,5455.0
4626,2018-07-12 19:00:00,1412.0,1527.0,2014.0,28.0,505.0,2279.0,25411.0,11442.0,1798.0,40.0,0.0,180.0,1024.0,5566.0
4627,2018-07-12 20:00:00,1427.0,1517.0,1683.0,26.0,472.0,2039.0,23176.0,11442.0,1757.0,40.0,0.0,177.0,1017.0,5709.0
4628,2018-07-12 21:00:00,1352.0,1406.0,1513.0,18.0,467.0,1855.0,21412.0,11445.0,1720.0,40.0,0.0,176.0,1004.0,5788.0
4629,2018-07-12 22:00:00,1297.0,1336.0,1446.0,18.0,460.0,1784.0,19347.0,11445.0,1732.0,40.0,0.0,175.0,1018.0,5685.0
4630,2018-07-12 23:00:00,1260.0,1215.0,1233.0,14.0,452.0,1703.0,17769.0,11445.0,1719.0,40.0,0.0,160.0,1007.0,5640.0
4631,2018-07-13 00:00:00,610.0,698.0,1059.0,16.0,242.0,1278.0,12160.0,9893.0,811.0,41.0,0.0,171.0,315.0,1017.0
4632,2018-07-13 01:00:00,607.0,709.0,976.0,19.0,241.0,1238.0,10772.0,9902.0,801.0,41.0,0.0,173.0,254.0,980.0
4633,2018-07-13 02:00:00,610.0,718.0,1092.0,20.0,241.0,1227.0,10279.0,9923.0,801.0,41.0,0.0,166.0,355.0,982.0
4634,2018-07-13 03:00:00,610.0,728.0,951.0,23.0,241.0,1259.0,9920.0,9933.0,802.0,41.0,0.0,168.0,432.0,1003.0
4635,2018-07-13 04:00:00,608.0,721.0,921.0,22.0,242.0,1303.0,9904.0,9947.0,814.0,41.0,0.0,166.0,489.0,944.0
4636,2018-07-13 05:00:00,608.0,699.0,957.0,16.0,244.0,1312.0,11102.0,9950.0,796.0,41.0,11.0,166.0,507.0,950.0
4637,2018-07-13 06:00:00,600.0,709.0,1090.0,18.0,252.0,1529.0,15637.0,9942.0,813.0,41.0,56.0,165.0,469.0,859.0
4638,2018-07-13 07:00:00,608.0,762.0,1428.0,25.0,257.0,1791.0,21073.0,9930.0,644.0,41.0,137.0,169.0,448.0,767.0
4639,2018-07-13 08:00:00,612.0,751.0,1407.0,18.0,262.0,2148.0,22805.0,9928.0,662.0,41.0,263.0,172.0,359.0,730.0
4640,2018-07-13 09:00:00,607.0,755.0,1426.0,16.0,267.0,2292.0,22829.0,9923.0,731.0,41.0,412.0,190.0,279.0,769.0
4641,2018-07-13 10:00:00,597.0,761.0,1502.0,18.0,268.0,2137.0,21900.0,9929.0,758.0,41.0,539.0,183.0,226.0,902.0
4642,2018-07-13 11:00:00,599.0,758.0,1507.0,20.0,269.0,2039.0,20816.0,9924.0,781.0,41.0,626.0,190.0,245.0,1051.0
4643,2018-07-13 12:00:00,597.0,756.0,1517.0,20.0,268.0,2047.0,20056.0,9920.0,796.0,41.0,679.0,189.0,264.0,1240.0
4644,2018-07-13 13:00:00,594.0,737.0,1444.0,19.0,262.0,2078.0,19875.0,9918.0,793.0,41.0,688.0,192.0,241.0,1493.0
4645,2018-07-13 14:00:00,589.0,717.0,1427.0,19.0,257.0,1912.0,19126.0,9921.0,790.0,41.0,679.0,197.0,247.0,1681.0
4646,2018-07-13 15:00:00,587.0,716.0,1432.0,19.0,251.0,1792.0,18757.0,9915.0,783.0,39.0,635.0,196.0,242.0,1879.0
4647,2018-07-13 16:00:00,574.0,739.0,1405.0,16.0,251.0,1569.0,18457.0,9908.0,760.0,39.0,541.0,196.0,313.0,2089.0
4648,2018-07-13 17:00:00,569.0,734.0,1220.0,15.0,250.0,1510.0,19392.0,9907.0,703.0,40.0,412.0,196.0,396.0,2144.0
4649,2018-07-13 18:00:00,559.0,761.0,1402.0,18.0,243.0,1483.0,20666.0,9903.0,672.0,41.0,252.0,196.0,461.0,2054.0
4650,2018-07-13 19:00:00,554.0,799.0,1411.0,16.0,243.0,1504.0,20508.0,9897.0,956.0,42.0,118.0,194.0,627.0,2005.0
4651,2018-07-13 20:00:00,565.0,737.0,1403.0,67.0,249.0,1505.0,19524.0,9893.0,978.0,42.0,40.0,193.0,617.0,1927.0
4652,2018-07-13 21:00:00,567.0,754.0,1363.0,83.0,247.0,1488.0,18336.0,9893.0,980.0,42.0,7.0,194.0,604.0,1909.0
4653,2018-07-13 22:00:00,559.0,753.0,1388.0,89.0,245.0,1447.0,17489.0,9895.0,977.0,42.0,0.0,196.0,563.0,1872.0
4654,2018-07-13 23:00:00,573.0,720.0,1122.0,82.0,247.0,1295.0,13921.0,9896.0,961.0,42.0,0.0,193.0,584.0,1968.0
4655,2018-07-14 00:00:00,578.0,729.0,1175.0,82.0,248.0,1265.0,11637.0,9900.0,815.0,42.0,0.0,191.0,614.0,1923.0
4656,2018-07-14 01:00:00,583.0,754.0,1305.0,74.0,249.0,1267.0,10384.0,9905.0,775.0,42.0,0.0,190.0,512.0,1967.0
4657,2018-07-14 02:00:00,585.0,760.0,1168.0,24.0,250.0,1246.0,9343.0,9917.0,770.0,42.0,0.0,192.0,472.0,1912.0
4658,2018-07-14 03:00:00,591.0,765.0,1078.0,19.0,250.0,1270.0,8515.0,9921.0,601.0,40.0,0.0,191.0,422.0,1879.0
4659,2018-07-14 04:00:00,587.0,769.0,883.0,19.0,250.0,1303.0,8158.0,9928.0,601.0,18.0,0.0,191.0,397.0,1807.0
4660,2018-07-14 05:00:00,586.0,769.0,888.0,20.0,250.0,1291.0,8417.0,9933.0,600.0,17.0,4.0,192.0,316.0,1615.0
4661,2018-07-14 06:00:00,587.0,747.0,1050.0,15.0,251.0,1230.0,9479.0,9937.0,774.0,17.0,28.0,190.0,248.0,1489.0
4662,2018-07-14 07:00:00,591.0,745.0,1191.0,16.0,250.0,1272.0,10483.0,9931.0,613.0,17.0,67.0,191.0,194.0,1420.0
4663,2018-07-14 08:00:00,593.0,740.0,1149.0,16.0,250.0,1403.0,12691.0,9921.0,631.0,29.0,108.0,190.0,177.0,1415.0
4664,2018-07-14 09:00:00,593.0,774.0,1222.0,17.0,250.0,1468.0,14548.0,9921.0,647.0,42.0,157.0,189.0,179.0,1376.0
4665,2018-07-14 10:00:00,594.0,791.0,1286.0,16.0,250.0,1494.0,14675.0,9921.0,660.0,42.0,210.0,186.0,168.0,1352.0
4666,2018-07-14 11:00:00,590.0,792.0,1287.0,16.0,250.0,1509.0,14682.0,9924.0,674.0,42.0,277.0,184.0,205.0,1447.0
4667,2018-07-14 12:00:00,594.0,784.0,1164.0,15.0,250.0,1520.0,14208.0,9928.0,672.0,42.0,378.0,184.0,230.0,1629.0
4668,2018-07-14 13:00:00,587.0,785.0,1131.0,15.0,250.0,1464.0,13117.0,9925.0,676.0,42.0,480.0,185.0,244.0,1827.0
4669,2018-07-14 14:00:00,584.0,781.0,1212.0,15.0,249.0,1454.0,12340.0,9925.0,675.0,42.0,531.0,185.0,206.0,1933.0
4670,2018-07-14 15:00:00,591.0,776.0,1078.0,15.0,244.0,1400.0,12052.0,9926.0,666.0,42.0,561.0,186.0,268.0,2128.0
4671,2018-07-14 16:00:00,591.0,776.0,1046.0,15.0,244.0,1389.0,12158.0,9932.0,641.0,42.0,531.0,185.0,205.0,2352.0
4672,2018-07-14 17:00:00,590.0,775.0,1147.0,15.0,244.0,1316.0,12628.0,10055.0,620.0,42.0,424.0,187.0,132.0,2405.0
4673,2018-07-14 18:00:00,584.0,776.0,1181.0,15.0,242.0,1328.0,14290.0,10059.0,628.0,42.0,286.0,190.0,159.0,2266.0
4674,2018-07-14 19:00:00,583.0,776.0,1218.0,15.0,242.0,1389.0,15478.0,10118.0,937.0,42.0,141.0,190.0,266.0,1975.0
4675,2018-07-14 20:00:00,578.0,748.0,1203.0,15.0,242.0,1359.0,15763.0,10245.0,958.0,42.0,47.0,191.0,267.0,1722.0
4676,2018-07-14 21:00:00,574.0,739.0,1156.0,16.0,244.0,1394.0,15232.0,10391.0,930.0,42.0,8.0,188.0,325.0,1581.0
4677,2018-07-14 22:00:00,576.0,747.0,1119.0,16.0,248.0,1301.0,15052.0,10474.0,930.0,42.0,0.0,187.0,371.0,1607.0
4678,2018-07-14 23:00:00,577.0,750.0,1033.0,16.0,246.0,1208.0,12048.0,10484.0,933.0,42.0,0.0,187.0,384.0,1734.0
4679,2018-07-15 00:00:00,578.0,751.0,1050.0,16.0,244.0,1246.0,9897.0,10490.0,810.0,42.0,0.0,187.0,339.0,1789.0
4680,2018-07-15 01:00:00,583.0,751.0,1053.0,16.0,244.0,1216.0,8391.0,10483.0,775.0,42.0,0.0,185.0,311.0,1734.0
4681,2018-07-15 02:00:00,581.0,754.0,1031.0,16.0,244.0,1292.0,8145.0,10483.0,606.0,42.0,0.0,187.0,274.0,1581.0
4682,2018-07-15 03:00:00,582.0,750.0,981.0,15.0,244.0,1266.0,8011.0,10487.0,589.0,42.0,0.0,186.0,286.0,1535.0
4683,2018-07-15 04:00:00,583.0,755.0,922.0,15.0,244.0,1205.0,7783.0,10555.0,589.0,42.0,0.0,187.0,269.0,1530.0
4684,2018-07-15 05:00:00,581.0,753.0,939.0,16.0,242.0,1176.0,7863.0,10608.0,581.0,42.0,6.0,187.0,246.0,1413.0
4685,2018-07-15 06:00:00,580.0,754.0,986.0,15.0,244.0,1213.0,8545.0,10608.0,598.0,42.0,40.0,188.0,207.0,1120.0
4686,2018-07-15 07:00:00,596.0,746.0,1045.0,16.0,248.0,1260.0,9701.0,10636.0,780.0,42.0,102.0,187.0,169.0,862.0
4687,2018-07-15 08:00:00,606.0,748.0,1146.0,16.0,247.0,1391.0,10800.0,10648.0,795.0,42.0,204.0,188.0,145.0,783.0
4688,2018-07-15 09:00:00,605.0,736.0,1134.0,16.0,242.0,1416.0,11992.0,10656.0,836.0,42.0,317.0,183.0,115.0,749.0
4689,2018-07-15 10:00:00,604.0,729.0,1182.0,16.0,242.0,1389.0,12931.0,10696.0,677.0,42.0,461.0,186.0,96.0,709.0
4690,2018-07-15 11:00:00,610.0,731.0,1198.0,16.0,244.0,1390.0,13054.0,10728.0,683.0,42.0,583.0,186.0,74.0,695.0
4691,2018-07-15 12:00:00,609.0,750.0,1153.0,17.0,249.0,1458.0,12766.0,10751.0,688.0,42.0,661.0,187.0,70.0,802.0
4692,2018-07-15 13:00:00,603.0,740.0,1156.0,16.0,247.0,1429.0,12444.0,10771.0,686.0,42.0,679.0,187.0,64.0,918.0
4693,2018-07-15 14:00:00,602.0,731.0,1172.0,16.0,244.0,1376.0,12392.0,10786.0,684.0,42.0,667.0,187.0,59.0,1060.0
4694,2018-07-15 15:00:00,589.0,758.0,1153.0,16.0,244.0,1376.0,12427.0,10785.0,676.0,42.0,625.0,188.0,52.0,1092.0
4695,2018-07-15 16:00:00,585.0,764.0,1183.0,16.0,244.0,1430.0,12795.0,10783.0,663.0,40.0,545.0,188.0,44.0,1069.0
4696,2018-07-15 17:00:00,586.0,767.0,1198.0,15.0,244.0,1426.0,13359.0,10778.0,711.0,41.0,429.0,190.0,43.0,991.0
4697,2018-07-15 18:00:00,585.0,777.0,1182.0,16.0,244.0,1345.0,14096.0,10773.0,935.0,41.0,281.0,190.0,37.0,912.0
4698,2018-07-15 19:00:00,581.0,791.0,1262.0,16.0,248.0,1445.0,15680.0,10767.0,971.0,41.0,134.0,189.0,33.0,828.0
4699,2018-07-15 20:00:00,584.0,798.0,1328.0,19.0,248.0,1477.0,16367.0,10759.0,958.0,41.0,45.0,190.0,26.0,775.0
4700,2018-07-15 21:00:00,582.0,775.0,1333.0,16.0,246.0,1454.0,16725.0,10756.0,953.0,41.0,8.0,189.0,17.0,872.0
4701,2018-07-15 22:00:00,583.0,741.0,1335.0,16.0,260.0,1444.0,16417.0,10752.0,955.0,41.0,0.0,189.0,13.0,984.0
4702,2018-07-15 23:00:00,590.0,744.0,1274.0,16.0,272.0,1309.0,13260.0,10755.0,888.0,41.0,0.0,185.0,14.0,1062.0
4703,2018-07-16 00:00:00,590.0,733.0,1055.0,16.0,295.0,1226.0,10518.0,10759.0,786.0,41.0,0.0,178.0,12.0,1073.0
4704,2018-07-16 01:00:00,590.0,736.0,1008.0,16.0,306.0,1205.0,8861.0,10761.0,776.0,41.0,0.0,187.0,7.0,962.0
4705,2018-07-16 02:00:00,592.0,736.0,887.0,16.0,306.0,1187.0,8344.0,10764.0,777.0,41.0,0.0,189.0,6.0,888.0
